fatality_count,Month,Year,event_date,Landslide_Amt,Fatality count,Landslide Count,,Month_Names,Months,Landslides per month,Death per month,,Years,Landslides per year
0,3,2017,3/30/2017,3646,,,,,,,,,,
0,1,2017,1/8/2017,3647,,,,,,,,,,
0,1,2017,1/9/2017,3648,,,,,,,,,,
0,2,2017,2/11/2017,3649,,,,,,,,,,
0,2,2017,2/18/2017,3650,,,,,,,,,,
0,3,2017,3/27/2017,3651,,,,,,,,,,
0,3,2017,3/17/2017,3652,,,,,,,,,,
0,7,2017,7/11/2017,3653,,,,,,,,,,
0,5,2017,5/13/2017,3654,,,,,,,,,,
0,2,2017,2/20/2017,3655,,,,,,,,,,
0,4,2017,4/10/2017,3656,,,,,,,,,,
0,3,2017,3/17/2017,3657,,,,,,,,,,
0,1,2017,1/11/2017,3658,,,,,,,,,,
0,2,2017,2/27/2017,3659,,,,,,,,,,
0,4,2017,4/7/2017,3660,,,,,,,,,,
0,7,2017,7/17/2017,3661,,,,,,,,,,
0,2,2017,2/21/2017,3662,,,,,,,,,,
0,3,2017,3/12/2017,3663,,,,,,,,,,
0,3,2017,3/16/2017,3664,,,,,,,,,,
0,3,2017,3/12/2017,3665,,,,,,,,,,
0,5,2017,5/12/2017,3666,,,,,,,,,,
0,5,2017,5/19/2017,3667,,,,,,,,,,
0,2,2017,2/16/2017,3668,,,,,,,,,,
0,3,2017,3/1/2017,3669,,,,,,,,,,
0,3,2017,3/30/2017,3670,,,,,,,,,,
0,4,2017,4/24/2017,3671,,,,,,,,,,
0,2,2017,2/6/2017,3672,,,,,,,,,,
,7,2018,7/31/2018,3673,,,,,,,,,,
0,2,2018,2/1/2018,3674,,,,,,,,,,
0,5,2018,5/18/2018,3675,,,,,,,,,,
0,6,2018,6/3/2018,3676,,,,,,,,,,
0,3,2018,3/7/2018,3677,,,,,,,,,,
0,6,2018,6/1/2018,3678,,,,,,,,,,
0,4,2018,4/7/2018,3679,,,,,,,,,,
,11,2018,11/30/2018,3680,,,,,,,,,,
0,8,2018,8/18/2018,3681,,,,,,,,,,
,10,2018,10/3/2018,3682,,,,,,,,,,
,9,2018,9/24/2018,3683,,,,,,,,,,
0,12,2018,12/28/2018,3684,,,,,,,,,,
0,1,2018,1/9/2018,3685,,,,,,,,,,
0,5,2018,5/18/2018,3686,,,,,,,,,,
0,12,2018,12/19/2018,3687,,,,,,,,,,
0,12,2018,12/27/2018,3688,,,,,,,,,,
0,12,2018,12/28/2018,3689,,,,,,,,,,
,9,2018,9/29/2018,3690,,,,,,,,,,
0,11,2018,11/23/2018,3691,,,,,,,,,,
0,5,2018,5/30/2018,3692,,,,,,,,,,
0,5,2018,5/5/2018,3693,,,,,,,,,,
0,8,2018,8/17/2018,3694,,,,,,,,,,
,6,2018,6/2/2018,3695,,,,,,,,,,
0,1,2018,1/27/2018,3696,,,,,,,,,,
,11,2018,11/28/2018,3697,,,,,,,,,,
0,5,2018,5/19/2018,3698,,,,,,,,,,
0,4,2018,4/16/2018,3699,,,,,,,,,,
1,5,2018,5/5/2018,3700,,,,,,,,,,
0,9,2018,9/21/2018,3701,,,,,,,,,,
2,5,2018,5/30/2018,3702,,,,,,,,,,
,10,2018,10/4/2018,3703,,,,,,,,,,
0,12,2018,12/25/2018,3704,,,,,,,,,,
0,5,2018,5/28/2018,3705,,,,,,,,,,
0,12,2018,12/6/2018,3706,,,,,,,,,,
,12,2018,12/6/2018,3707,,,,,,,,,,
,12,2018,12/20/2018,3708,,,,,,,,,,
0,11,2018,11/6/2018,3709,,,,,,,,,,
0,5,2018,5/27/2018,3710,,,,,,,,,,
0,12,2018,12/19/2018,3711,,,,,,,,,,
0,5,2018,5/22/2018,3712,,,,,,,,,,
,7,2018,7/11/2018,3713,,,,,,,,,,
,12,2018,12/29/2018,3714,,,,,,,,,,
,10,2018,10/5/2018,3715,,,,,,,,,,
0,5,2018,5/30/2018,3716,,,,,,,,,,
,9,2018,9/10/2018,3717,,,,,,,,,,
,11,2018,11/29/2018,3718,,,,,,,,,,
0,2,2018,2/26/2018,3719,,,,,,,,,,
0,5,2018,5/8/2018,3720,,,,,,,,,,
,8,2018,8/15/2018,3721,,,,,,,,,,
0,1,2018,1/27/2018,3722,,,,,,,,,,
0,5,2018,5/3/2018,3723,,,,,,,,,,
,8,2018,8/16/2018,3724,,,,,,,,,,
,9,2018,9/25/2018,3725,,,,,,,,,,
0,5,2018,5/4/2018,3726,,,,,,,,,,
0,11,2018,11/30/2018,3727,,,,,,,,,,
,10,2018,10/3/2018,3728,,,,,,,,,,
,11,2018,11/29/2018,3729,,,,,,,,,,
,12,2018,12/7/2018,3730,,,,,,,,,,
0,12,2018,12/2/2018,3731,,,,,,,,,,
0,5,2018,5/31/2018,3732,,,,,,,,,,
,9,2018,9/26/2018,3733,,,,,,,,,,
,10,2018,10/15/2018,3734,,,,,,,,,,
,5,2018,5/30/2018,3735,,,,,,,,,,
,7,2018,7/28/2018,3736,,,,,,,,,,
0,11,2018,11/29/2018,3737,,,,,,,,,,
0,5,2018,5/29/2018,3738,,,,,,,,,,
,9,2018,9/28/2018,3739,,,,,,,,,,
,5,2018,5/29/2018,3740,,,,,,,,,,
,5,2018,5/28/2018,3741,,,,,,,,,,
0,4,2018,4/30/2018,3742,,,,,,,,,,
0,5,2018,5/21/2018,3743,,,,,,,,,,
,11,2018,11/30/2018,3744,,,,,,,,,,
0,12,2018,12/6/2018,3745,,,,,,,,,,
0,5,2018,5/29/2018,3746,,,,,,,,,,
,8,2018,8/18/2018,3747,,,,,,,,,,
0,10,2018,10/15/2018,3748,,,,,,,,,,
0,5,2018,5/24/2018,3749,,,,,,,,,,
0,8,2018,8/13/2018,3750,,,,,,,,,,
0,12,2018,12/20/2018,3751,,,,,,,,,,
,9,2018,9/14/2018,3752,,,,,,,,,,
0,12,2018,12/6/2018,3753,,,,,,,,,,
,9,2018,9/19/2018,3754,,,,,,,,,,
0,4,2018,4/30/2018,3755,,,,,,,,,,
,10,2018,10/5/2018,3756,,,,,,,,,,
,12,2018,12/6/2018,3757,,,,,,,,,,
0,1,2018,1/28/2018,3758,,,,,,,,,,
,12,2018,12/7/2018,3759,,,,,,,,,,
0,4,2018,4/7/2018,3760,,,,,,,,,,
,7,2018,7/18/2018,3761,,,,,,,,,,
0,2,2018,2/2/2018,3762,,,,,,,,,,
,12,2018,12/6/2018,3763,,,,,,,,,,
0,10,2018,10/29/2018,3764,,,,,,,,,,
,10,2018,10/13/2018,3765,,,,,,,,,,
,1,2018,1/27/2018,3766,,,,,,,,,,
,8,2018,8/27/2018,3767,,,,,,,,,,
0,8,2018,8/3/2018,3768,,,,,,,,,,
0,5,2018,5/28/2018,3769,,,,,,,,,,
0,5,2018,5/18/2018,3770,,,,,,,,,,
0,12,2018,12/6/2018,3771,,,,,,,,,,
,11,2018,11/28/2018,3772,,,,,,,,,,
,12,2018,12/22/2018,3773,,,,,,,,,,
0,5,2018,5/11/2018,3774,,,,,,,,,,
0,12,2018,12/6/2018,3775,,,,,,,,,,
0,1,2018,1/28/2018,3776,,,,,,,,,,
,11,2018,11/29/2018,3777,,,,,,,,,,
0,5,2018,5/18/2018,3778,,,,,,,,,,
0,12,2018,12/25/2018,3779,,,,,,,,,,
1,5,2018,5/18/2018,3780,,,,,,,,,,
0,6,2018,6/27/2018,3781,,,,,,,,,,
,12,2018,12/29/2018,3782,,,,,,,,,,
0,5,2018,5/1/2018,3783,,,,,,,,,,
,9,2018,9/25/2018,3784,,,,,,,,,,
0,3,2018,3/30/2018,3785,,,,,,,,,,
,7,2018,7/14/2018,3786,,,,,,,,,,
,12,2018,12/7/2018,3787,,,,,,,,,,
0,5,2018,5/17/2018,3788,,,,,,,,,,
,12,2018,12/7/2018,3789,,,,,,,,,,
,11,2018,11/29/2018,3790,,,,,,,,,,
,10,2018,10/11/2018,3791,,,,,,,,,,
0,8,2018,8/13/2018,3792,,,,,,,,,,
,10,2018,10/12/2018,3793,,,,,,,,,,
,12,2018,12/7/2018,3794,,,,,,,,,,
0,5,2018,5/27/2018,3795,,,,,,,,,,
,12,2018,12/7/2018,3796,,,,,,,,,,
,12,2018,12/17/2018,3797,,,,,,,,,,
,10,2018,10/16/2018,3798,,,,,,,,,,
,10,2018,10/15/2018,3799,,,,,,,,,,
,12,2018,12/21/2018,3800,,,,,,,,,,
,11,2018,11/29/2018,3801,,,,,,,,,,
0,11,2018,11/17/2018,3802,,,,,,,,,,
0,6,2018,6/10/2018,3803,,,,,,,,,,
0,5,2018,5/31/2018,3804,,,,,,,,,,
0,11,2018,11/29/2018,3805,,,,,,,,,,
,11,2018,11/29/2018,3806,,,,,,,,,,
0,12,2018,12/25/2018,3807,,,,,,,,,,
0,11,2018,11/29/2018,3808,,,,,,,,,,
0,5,2018,5/30/2018,3809,,,,,,,,,,
,5,2018,5/21/2018,3810,,,,,,,,,,
0,1,2018,1/24/2018,3811,,,,,,,,,,
0,4,2018,4/14/2018,3812,,,,,,,,,,
0,5,2018,5/24/2018,3813,,,,,,,,,,
0,5,2018,5/23/2018,3814,,,,,,,,,,
0,5,2018,5/27/2018,3815,,,,,,,,,,
,11,2018,11/28/2018,3816,,,,,,,,,,
,9,2018,9/10/2018,3817,,,,,,,,,,
,9,2018,9/8/2018,3818,,,,,,,,,,
,12,2018,12/7/2018,3819,,,,,,,,,,
0,5,2018,5/27/2018,3820,,,,,,,,,,
,12,2018,12/6/2018,3821,,,,,,,,,,
0,8,2018,8/8/2018,3822,,,,,,,,,,
0,12,2018,12/15/2018,3823,,,,,,,,,,
,2,2018,2/27/2018,3824,,,,,,,,,,
0,5,2018,5/22/2018,3825,,,,,,,,,,
,10,2018,10/13/2018,3826,,,,,,,,,,
0,5,2018,5/28/2018,3827,,,,,,,,,,
0,6,2018,6/20/2018,3828,,,,,,,,,,
,9,2018,9/17/2018,3829,,,,,,,,,,
0,5,2018,5/24/2018,3830,,,,,,,,,,
0,7,2018,7/31/2018,3831,,,,,,,,,,
,9,2018,9/21/2018,3832,,,,,,,,,,
0,11,2018,11/29/2018,3833,,,,,,,,,,
0,5,2018,5/27/2018,3834,,,,,,,,,,
0,5,2018,5/21/2018,3835,,,,,,,,,,
0,11,2018,11/16/2018,3836,,,,,,,,,,
0,10,2018,10/31/2018,3837,,,,,,,,,,
0,11,2018,11/29/2018,3838,,,,,,,,,,
,11,2018,11/29/2018,3839,,,,,,,,,,
,12,2018,12/21/2018,3840,,,,,,,,,,
0,4,2018,4/28/2018,3841,,,,,,,,,,
0,11,2018,11/30/2018,3842,,,,,,,,,,
,9,2018,9/10/2018,3843,,,,,,,,,,
0,5,2018,5/19/2018,3844,,,,,,,,,,
0,5,2018,5/21/2018,3845,,,,,,,,,,
0,9,2018,9/21/2018,3846,,,,,,,,,,
0,8,2018,8/3/2018,3847,,,,,,,,,,
,9,2018,9/13/2018,3848,,,,,,,,,,
,9,2018,9/5/2018,3849,,,,,,,,,,
,7,2018,7/22/2018,3850,,,,,,,,,,
0,5,2018,5/4/2018,3851,,,,,,,,,,
0,5,2018,5/18/2018,3852,,,,,,,,,,
,9,2018,9/8/2018,3853,,,,,,,,,,
0,8,2018,8/11/2018,3854,,,,,,,,,,
,8,2018,8/2/2018,3855,,,,,,,,,,
,1,2018,1/8/2018,3856,,,,,,,,,,
,7,2018,7/12/2018,3857,,,,,,,,,,
0,8,2018,8/3/2018,3858,,,,,,,,,,
,10,2018,10/12/2018,3859,,,,,,,,,,
0,5,2018,5/3/2018,3860,,,,,,,,,,
0,5,2018,5/7/2018,3861,,,,,,,,,,
,10,2018,10/28/2018,3862,,,,,,,,,,
0,8,2018,8/19/2018,3863,,,,,,,,,,
,6,2018,6/1/2018,3864,,,,,,,,,,
0,5,2018,5/22/2018,3865,,,,,,,,,,
0,6,2018,6/2/2018,3866,,,,,,,,,,
0,2,2018,2/26/2018,3867,,,,,,,,,,
0,8,2018,8/18/2018,3868,,,,,,,,,,
0,8,2018,8/7/2018,3869,,,,,,,,,,
0,2,2018,2/25/2018,3870,,,,,,,,,,
0,12,2018,12/28/2018,3871,,,,,,,,,,
0,5,2018,5/21/2018,3872,,,,,,,,,,
0,11,2018,11/28/2018,3873,,,,,,,,,,
0,8,2018,8/8/2018,3874,,,,,,,,,,
,9,2018,9/10/2018,3875,,,,,,,,,,
,12,2018,12/7/2018,3876,,,,,,,,,,
0,8,2018,8/25/2018,3877,,,,,,,,,,
,11,2018,11/29/2018,3878,,,,,,,,,,
0,2,2018,2/18/2018,3879,,,,,,,,,,
0,5,2018,5/29/2018,3880,,,,,,,,,,
0,11,2018,11/25/2018,3881,,,,,,,,,,
,9,2018,9/4/2018,3882,,,,,,,,,,
0,4,2018,4/6/2018,3883,,,,,,,,,,
0,2,2018,2/19/2018,3884,,,,,,,,,,
0,4,2018,4/12/2018,3885,,,,,,,,,,
,12,2018,12/8/2018,3886,,,,,,,,,,
,9,2018,9/25/2018,3887,,,,,,,,,,
,8,2018,8/11/2018,3888,,,,,,,,,,
0,5,2018,5/31/2018,3889,,,,,,,,,,
,11,2018,11/29/2018,3890,,,,,,,,,,
0,8,2018,8/7/2018,3891,,,,,,,,,,
,10,2018,10/4/2018,3892,,,,,,,,,,
0,5,2018,5/29/2018,3893,,,,,,,,,,
,12,2018,12/10/2018,3894,,,,,,,,,,
0,3,2018,3/27/2018,3895,,,,,,,,,,
0,8,2018,8/5/2018,3896,,,,,,,,,,
0,5,2018,5/5/2018,3897,,,,,,,,,,
0,8,2018,8/1/2018,3898,,,,,,,,,,
,11,2018,11/29/2018,3899,,,,,,,,,,
,7,2018,7/28/2018,3900,,,,,,,,,,
0,12,2018,12/28/2018,3901,,,,,,,,,,
0,5,2018,5/18/2018,3902,,,,,,,,,,
0,6,2018,6/2/2018,3903,,,,,,,,,,
0,12,2018,12/28/2018,3904,,,,,,,,,,
,9,2018,9/3/2018,3905,,,,,,,,,,
,10,2018,10/4/2018,3906,,,,,,,,,,
,9,2018,9/27/2018,3907,,,,,,,,,,
,10,2018,10/14/2018,3908,,,,,,,,,,
,10,2018,10/18/2018,3909,,,,,,,,,,
0,12,2018,12/6/2018,3910,,,,,,,,,,
0,8,2018,8/18/2018,3911,,,,,,,,,,
21,1,2018,1/9/2018,3912,,,,,,,,,,
0,12,2018,12/13/2018,3913,,,,,,,,,,
0,11,2018,11/29/2018,3914,,,,,,,,,,
0,6,2018,6/5/2018,3915,,,,,,,,,,
0,3,2018,3/23/2018,3916,,,,,,,,,,
,5,2018,5/21/2018,3917,,,,,,,,,,
,12,2018,12/1/2018,3918,,,,,,,,,,
0,1,2018,1/30/2018,3919,,,,,,,,,,
,12,2018,12/1/2018,3920,,,,,,,,,,
0,5,2018,5/17/2018,3921,,,,,,,,,,
,10,2018,10/14/2018,3922,,,,,,,,,,
,10,2018,10/3/2018,3923,,,,,,,,,,
0,8,2018,8/2/2018,3924,,,,,,,,,,
0,5,2018,5/24/2018,3925,,,,,,,,,,
,9,2018,9/2/2018,3926,,,,,,,,,,
0,4,2018,4/9/2018,3927,,,,,,,,,,
,12,2018,12/11/2018,3928,,,,,,,,,,
,5,2018,5/4/2018,3929,,,,,,,,,,
,12,2018,12/7/2018,3930,,,,,,,,,,
0,9,2018,9/18/2018,3931,,,,,,,,,,
,10,2018,10/16/2018,3932,,,,,,,,,,
,9,2018,9/17/2018,3933,,,,,,,,,,
,7,2019,7/1/2019,3934,,,,,,,,,,
0,10,2019,10/17/2019,3935,,,,,,,,,,
,6,2019,6/30/2019,3936,,,,,,,,,,
0,1,2019,1/24/2019,3937,,,,,,,,,,
,6,2019,6/17/2019,3938,,,,,,,,,,
0,2,2019,2/19/2019,3939,,,,,,,,,,
,6,2019,6/26/2019,3940,,,,,,,,,,
,1,2019,1/5/2019,3941,,,,,,,,,,
0,8,2020,8/7/2020,3942,,,,,,,,,,
,7,2020,7/15/2020,3943,,,,,,,,,,
0,3,2020,3/31/2020,3944,,,,,,,,,,
0,11,2020,11/16/2020,3945,,,,,,,,,,
0,5,2020,5/6/2020,3946,,,,,,,,,,
0,7,2020,7/27/2020,3947,,,,,,,,,,
0,7,2020,7/3/2020,3948,,,,,,,,,,
,3,2021,3/15/2021,3949,,,,,,,,,,
0,8,2021,8/30/2021,3950,,,,,,,,,,
0,8,2021,8/10/2021,3951,,,,,,,,,,
0,9,2022,9/18/2022,3952,,,,,,,,,,
